Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Year,Pref
A7,0.08780200353565115,0.16921119592875317,0.5621890547263682,1.0,0.36223239806334945,0.25896548814446035,0.4228385236231531,0.5328341384863124,0.13016616730667,0.9423558897243108,0.5086342229199371,2014,0.3765100587655746
A8,0.16676487919858576,0.13486005089058523,0.5034825870646766,0.08395061728395063,0.3158577845184623,0.0,0.10003557985805508,0.6442673107890499,0.13114102362960334,0.9724310776942355,0.08791208791208782,2014,0.3338349032862056
A9,0.2634060106069535,0.43256997455470747,0.7651741293532338,0.2946502057613169,0.49817709852417896,1.0,0.26011685174434934,0.7573268921095008,0.07269077100472651,0.9774436090225564,0.488226059654631,2014,0.4106126629482156
A10,0.12433706540954628,0.13994910941475827,0.39800995024875624,0.5094650205761317,0.14424254797876684,0.3303940595730318,0.14168274002359504,0.21130434782608692,0.07831447341764823,0.8671679197994988,0.46153846153846145,2014,0.29506304549778245
A11,0.12492634060106071,0.19083969465648853,0.48955223880597015,0.5555555555555556,0.1445779618503179,0.27347903130537504,0.23257055111327501,0.13673107890499192,0.05464983617844134,0.8922305764411028,0.2370486656200941,2014,0.2982056295372974
A12,0.03712433706540955,0.04325699745547072,0.18208955223880596,0.42962962962962964,0.16350697077524354,0.03830900345962367,0.17406041085372928,0.3694847020933977,0.04905050517359296,0.19047619047619052,0.31868131868131866,2014,0.14872671341639665
A13,0.04242781378903948,0.06997455470737912,0.38407960199004976,0.2139917695473251,0.14797585020124832,0.2777402750822715,0.03719031478811258,0.2634138486312399,0.05759573012930554,0.7243107769423559,0.4960753532182103,2014,0.2471334894057249
A14,1.0,1.0,1.0,0.0,1.0,0.07754619863302674,0.8776052882904815,1.0,0.12749597490963538,0.9699248120300753,1.0,2014,0.48859526039470724
A15,0.0789628756629346,0.1590330788804071,0.39104477611940297,0.9679012345679014,0.05898909175756868,0.20192388827947005,0.18714069024924626,0.021513687600644125,0.017527612043740568,0.7919799498746868,0.33908948194662475,2014,0.27878490881353696
A16,0.04949911608721274,0.0979643765903308,0.3144278606965174,0.6839506172839506,0.18390888409263256,0.19416083030967846,0.2817082077114661,0.22526570048309177,0.0332761112981278,0.5639097744360902,0.34379905808477224,2014,0.23623361420912542
A17,0.04007071302298173,0.1094147582697201,0.4487562189054726,0.20576131687242802,0.49813334888875926,0.15429077714960762,0.4466583022789835,0.7604669887278582,0.08692215010654873,0.5939849624060151,0.42229199372056503,2014,0.30651647849172736
A18,0.026517383618149676,0.07251908396946563,0.30646766169154227,0.23127572016460904,0.278845592953392,0.16610412623407309,0.09711428624932117,0.574927536231884,0.03461044589014282,0.3508771929824562,0.03610675039246464,2014,0.19658072634438886
A19,0.35474366529169127,0.7760814249363869,0.6676616915422886,0.7448559670781895,0.0,0.21656400303771833,0.024587554540177144,0.03454106280193237,0.0015643397557070996,1.0,0.14285714285714277,2014,0.3262044406003436
A20,0.031820860341779604,0.02290076335877862,0.0,0.16131687242798357,0.003981216823193135,0.1792675723567631,0.0,0.16268921095008052,0.0,0.45614035087719296,0.35949764521193084,2014,0.15427801813411507
A21,0.12905126694166177,0.22010178117048346,0.3691542288557214,0.45514403292181077,0.013766551945400454,0.25926082187157196,0.061712327484504025,0.0,0.10161201632275055,0.949874686716792,0.207221350078493,2014,0.29892036549820966
A22,0.21508544490276962,0.3244274809160305,0.6487562189054726,0.7967078189300412,0.9323776468529429,0.24208927516665257,1.0,0.4183896940418679,1.0,1.0,0.24646781789638939,2014,0.730934452833147
A23,0.04949911608721274,0.06743002544529263,0.32935323383084575,0.19423868312757206,0.1040366330280581,0.24896633195510925,0.08452088912192654,0.14995169082125603,0.1039471018587768,0.7894736842105263,0.2762951334379905,2014,0.2623410022604525
A24,0.02828520919269299,0.05470737913486005,0.09651741293532339,0.44279835390946504,0.36511987400104995,0.13707703991224368,0.45618059586899123,0.5721256038647343,0.04177107022468915,0.3057644110275689,0.4364207221350078,2014,0.23178983503353676
A25,0.0,0.0,0.2009950248756219,0.21069958847736625,0.2971183573470221,0.17960509661631927,0.3590382202580476,0.3512721417069243,0.12337111409322367,0.6917293233082707,0.26059654631083196,2014,0.2752047073762621
A26,0.0724808485562758,0.09541984732824428,0.1890547263681592,0.23127572016460904,0.10561161990316746,0.31782128090456496,0.18292728600588,0.06344605475040258,0.054107572348809675,0.8621553884711779,0.41758241758241754,2014,0.2723522260345439
A27,0.09369475545079553,0.14631043256997459,0.34228855721393037,0.2979423868312758,0.26232281397655016,0.10370432874862878,0.28653021478998525,0.4785185185185184,0.07992298635048825,0.87468671679198,0.31868131868131866,2014,0.30479884386930756
A28,0.05539186800235711,0.07888040712468193,0.1472636815920398,0.5193415637860083,0.16637986350113748,0.025567462661378788,0.3164266586768038,0.17120772946859902,0.03825092497109702,0.7368421052631579,0.3673469387755101,2014,0.2541076163363202
A29,0.19033588685916328,0.27099236641221375,0.573134328358209,0.48971193415637865,0.6807443271306073,0.7768542739009365,0.5606730211044737,0.928196457326892,0.09949931988539344,0.9874686716791979,0.5478806907378335,2014,0.4348780148926281
A30,0.0760164997053624,0.11704834605597962,0.382089552238806,0.720164609053498,0.03304555795368372,0.06277951227744494,0.1322447145184547,0.00879227053140097,0.07750717052521906,0.7794486215538847,0.2386185243328101,2014,0.26504684207408274
A1,0.13204005006257824,0.254278728606357,0.5839126117179742,0.5098870056497176,0.4257787999163704,0.45533976562176487,0.65525078522796,0.4373259488719923,0.054941509032754056,0.9457364341085271,0.4492063492063492,2015,0.3705076290663328
A2,0.15644555694618273,0.2555012224938875,0.5471698113207547,0.317090395480226,0.04589169977001882,0.14526481427802393,0.10984412493415789,0.04167840045057731,0.019588191471486122,0.8785529715762274,0.3317460317460316,2015,0.2738648108471636
A3,0.05944931163954943,0.02689486552567237,0.12611717974180736,0.011299435028248598,0.19823183297989902,0.2517288500559029,0.14302854132932755,0.3696298382302325,0.0905178759161751,0.0,0.0,2015,0.1379133619242647
A4,0.02127659574468084,0.05745721271393643,0.3952333664349553,0.23375706214689265,0.358143424628894,0.08066586608141124,0.40087594373670965,0.5216370975312119,0.07216835168037924,0.7571059431524548,0.33650793650793637,2015,0.2955407849471243
A5,0.0707133917396746,0.10635696821515891,0.20456802383316783,0.3531073446327684,0.07341477255756997,0.08729139922978177,0.040324625919350744,0.2939391094840264,0.0,0.28165374677002586,0.16666666666666669,2015,0.1361559810002546
A6,0.13704630788485608,0.14547677261613692,0.45978152929493543,0.14548022598870056,0.15057793972700934,0.2535922812538821,0.09520279365574824,0.22699396101254735,0.09699671522698244,0.8837209302325582,0.511111111111111,2015,0.29283441515075037
A7,0.08823529411764705,0.1699266503667482,0.5988083416087389,0.8728813559322035,0.38054418924165945,0.24924427512526398,0.4582609883142473,0.5359679589474015,0.12529275223532596,0.9198966408268734,0.6142857142857142,2015,0.37376262974078045
A8,0.15707133917396743,0.1259168704156479,0.46971201588877853,0.09604519774011298,0.3584122338042472,0.0,0.11549191361517001,0.7001627084702274,0.12808681674416392,0.9612403100775194,0.15555555555555553,2015,0.34002345711353493
A9,0.2590738423028786,0.4058679706601467,0.7199602780536246,0.26200564971751417,0.5113497207371345,1.0,0.27209855830195673,0.740636440439313,0.07341594088895564,0.9689922480620154,0.5682539682539682,2015,0.4077177276995175
A10,0.13266583229036297,0.13814180929095354,0.41807348560079444,0.423728813559322,0.1465906036259371,0.32933040705619276,0.14152636610156266,0.21278825995807132,0.07641074978773141,0.8708010335917312,0.4920634920634921,2015,0.2959855162469447
A11,0.1295369211514393,0.18337408312958436,0.49056603773584906,0.4717514124293785,0.14812878946268032,0.2549173878835562,0.25917399871242125,0.1276948590381426,0.05232290999067655,0.9069767441860465,0.2650793650793649,2015,0.3007272131821525
A12,0.03817271589486859,0.05256723716381417,0.2313803376365442,0.3566384180790961,0.15983692243361905,0.028448382955815976,0.1734036949608849,0.33291091711255044,0.039066345277376714,0.25839793281653756,0.41904761904761895,2015,0.15076711968599155
A13,0.05131414267834794,0.08190709046454767,0.42502482621648463,0.16666666666666666,0.14199097995878257,0.2797631371899457,0.029546030940907936,0.25121249100409904,0.06460103167746474,0.7648578811369509,0.5253968253968254,2015,0.25882991675775013
A14,1.0,1.0,1.0,0.0,1.0,0.23528924593150852,0.8661698433445834,1.0,0.12029942141005835,0.9767441860465117,1.0,2015,0.48985910850286857
A15,0.08948685857321652,0.16014669926650368,0.41211519364448856,1.0,0.06116902123592485,0.22895357985837922,0.2088706373514895,0.014174410964047696,0.012700428403398079,0.7803617571059431,0.384126984126984,2015,0.2837661935135963
A16,0.056946182728410503,0.09902200488997553,0.3535253227408143,0.5550847457627119,0.18725545831964396,0.252267174624208,0.2843110478159933,0.21867079695860323,0.030169651314429658,0.5736434108527132,0.3825396825396825,2015,0.23621434803922645
A17,0.03817271589486859,0.1002444987775061,0.37735849056603776,0.18149717514124292,0.48611152594008533,0.13358731210402086,0.4671667414502819,0.7268688006508339,0.06860997149429664,0.6382428940568475,0.41269841269841273,2015,0.30486189817186427
A18,0.027534418022528154,0.06968215158924204,0.2869910625620655,0.18573446327683618,0.310041516083749,0.17263654809722967,0.1095514933962816,0.6383647798742139,0.03251613018348038,0.20930232558139536,0.09999999999999996,2015,0.18815761545656887
A19,0.3579474342928661,0.7212713936430318,0.7090367428003972,0.6546610169491525,0.0,0.2603420431487846,0.018387014963225968,0.02471917143840546,0.0020133918813020715,0.9896640826873385,0.2396825396825396,2015,0.3243774493065414
A20,0.008760951188986227,0.02444987775061124,0.0,0.1306497175141243,0.0019712672859233545,0.17665327756842933,0.0,0.14645326824994526,3.4200896063471115e-05,0.648578811369509,0.6174603174603174,2015,0.20288261985209227
A21,0.13892365456821024,0.21760391198044007,0.38232373386295926,0.3834745762711864,0.010856903915653658,0.21466727400720526,0.06562749956105268,0.0,0.07177429787790876,0.937984496124031,0.19999999999999993,2015,0.29065677173962673
A22,0.22903629536921152,0.3105134474327628,0.663356504468719,0.6680790960451978,0.9491651981720975,0.3021657211478736,1.0,0.42861165868769363,1.0,1.0,0.3063492063492063,2015,0.7385385851322833
A23,0.05131414267834794,0.06601466992665035,0.31976166832174774,0.16525423728813562,0.10295391416027,0.21835272682098636,0.08865760159191555,0.14889389530335742,0.1003290720999499,0.8191214470284238,0.3063492063492063,2015,0.26862785690732655
A24,0.033792240300375455,0.05378973105134474,0.08639523336643495,0.3594632768361582,0.3812162121800424,0.29061244772040246,0.47117579351918687,0.5447917644481993,0.03126556698394193,0.3979328165374677,0.39206349206349195,2015,0.24580089357740217
A25,0.0,0.0,0.1916583912611718,0.17725988700564974,0.2956602252023536,0.21015362954987785,0.3789480871651808,0.32241309177383526,0.11989941962566378,0.6744186046511628,0.29047619047619044,2015,0.27284932336301343
A26,0.07884856070087609,0.09168704156479218,0.18570009930486595,0.19420903954802257,0.1179176249215973,0.3403039463331815,0.1789344310267465,0.08625113426577805,0.05534151081714864,0.8630490956072352,0.46031746031746035,2015,0.2763737901755276
A27,0.09511889862327909,0.14425427872860633,0.3833167825223436,0.2570621468926554,0.2671963203010663,0.07573812580231065,0.2771220663688328,0.48299383585218564,0.0713980880212105,0.8682170542635659,0.3238095238095237,2015,0.303458304279992
A28,0.06195244055068836,0.07701711491442542,0.14895729890764647,0.4371468926553673,0.16776679310653803,0.027951467969688188,0.3185782009013052,0.18106010826371288,0.036566705873780865,0.7390180878552971,0.36666666666666664,2015,0.2542638264947814
A29,0.18272841051314143,0.2628361858190709,0.5729890764647467,0.4604519774011299,0.7053702099698336,0.8727897635512857,0.5991240562632905,0.906739885478269,0.10001234206249249,0.9819121447028423,0.5158730158730159,2015,0.4399617278263598
A30,0.07822277847309135,0.11491442542787286,0.3902681231380338,0.6122881355932204,0.05074519876945132,0.17006915400223607,0.17130650227277158,0.015097468631684357,0.08874537730279838,0.8113695090439277,0.35079365079365077,2015,0.277731059027923
A1,0.14247130317353138,0.25552825552825553,0.5686813186813187,0.5256124721603564,0.40028585721432147,0.38853381300470746,0.6685781193707218,0.387225712838624,0.05476059013362443,0.9530026109660573,0.3946902654867256,2016,0.35452556872005814
A2,0.1836596893990547,0.25552825552825553,0.5128205128205128,0.2962138084632517,0.04830986922032445,0.21424470894408512,0.10127697049757814,0.04181895336262713,0.0353849763477298,0.8981723237597912,0.3823008849557521,2016,0.2740574342326805
A3,0.06212018906144496,0.02702702702702705,0.1336996336996337,0.005196733481811422,0.19146716215250487,0.2591756286118872,0.13443216844802047,0.33945217855529547,0.08795525527170957,0.0,0.0,2016,0.13007514120657593
A4,0.02498311951384199,0.05651105651105653,0.3727106227106227,0.24053452115812918,0.32733509611948836,0.030119790271346012,0.40984147952443856,0.44411591584192306,0.07396480047655775,0.7806788511749347,0.2584070796460176,2016,0.28566880397862526
A5,0.08642808912896689,0.11670761670761672,0.20512820512820512,0.348181143281366,0.06387479454012722,0.08572850089938383,0.028751851407069363,0.2669021121651404,0.007354893638543856,0.38903394255874674,0.10442477876106179,2016,0.15299119328427255
A6,0.14854827819041186,0.1498771498771499,0.45879120879120877,0.14922048997772833,0.13666833416708357,0.23211757051551918,0.07907009327088586,0.20104581605136,0.09592411042315575,0.9242819843342037,0.4442477876106194,2016,0.2910520377515201
A7,0.09858203916272788,0.17199017199017197,0.5778388278388278,0.9138827023014106,0.3766311727292218,0.24114968043170426,0.4803951002762099,0.49123239292020865,0.12299882967977058,0.9530026109660573,0.5681415929203539,2016,0.36892432811998827
A8,0.1971640783254558,0.12653562653562656,0.49175824175824173,0.04677060133630289,0.3411419995712142,0.0,0.10487970857851965,0.6375234418846591,0.13066983622541517,0.9530026109660573,0.2707964601769911,2016,0.32933787848597307
A9,0.29034436191762325,0.4238329238329238,0.7344322344322345,0.2576095025983668,0.47992567712427653,0.32083126028550657,0.27022537128217444,0.6640658152300385,0.07714559879511808,0.9791122715404699,0.4991150442477877,2016,0.3604648704270876
A10,0.137744767049291,0.1375921375921376,0.4184981684981685,0.44840386043058644,0.14417208604302154,0.30517815454093156,0.13505264000640485,0.2043447907683463,0.07541330006420603,0.8929503916449086,0.4106194690265487,2016,0.2910820847593367
A11,0.13841998649561105,0.18427518427518427,0.47802197802197804,0.49072011878247956,0.13613949832058886,0.25190401469631446,0.26579200192146035,0.10741516433274471,0.052438213976124325,0.9268929503916448,0.20530973451327422,2016,0.29585471147555936
A12,0.03916272788656314,0.05282555282555284,0.21428571428571427,0.36748329621380843,0.1433145144000572,0.04565808105935934,0.16956887234298068,0.27692223454204484,0.039570311237743586,0.26370757180156656,0.4371681415929204,2016,0.14238950490649568
A13,0.057393652937204595,0.08353808353808355,0.42032967032967034,0.1633259094283593,0.1288215536339599,0.2807991120976693,0.015792001921460304,0.21676043420530303,0.06357803282235436,0.783289817232376,0.48318584070796455,2016,0.2534412522996513
A14,1.0,1.0,1.0,0.0,1.0,0.2245015117302614,0.8966414475001001,1.0,0.11533906270415624,0.9817232375979111,1.0,2016,0.47561899145125286
A15,0.10330857528696825,0.16461916461916465,0.3965201465201465,1.0,0.05467019223897664,0.18094837154119944,0.2137124214402946,0.014386815052085476,0.04495406528223262,0.8694516971279374,0.35929203539823,2016,0.2949807234691315
A16,0.059419311276164746,0.09582309582309582,0.3305860805860806,0.5835189309576837,0.17224326448938757,0.26725094722339165,0.2831952283735639,0.18746663381380643,0.03290805610231379,0.6031331592689295,0.33274336283185835,2016,0.23453622047854333
A17,0.04253882511816339,0.10073710073710074,0.3791208791208791,0.1789161098737936,0.454141356392482,0.07723219411381989,0.4557163444217605,0.6381668103979302,0.07576032178888994,0.7467362924281984,0.35575221238938043,2016,0.30426496769046363
A18,0.03713706954760296,0.07985257985257986,0.3021978021978022,0.1766889383815887,0.28941613663974847,0.1231581767384898,0.11166486529762619,0.5663148672881333,0.03693884690441165,0.2584856396866841,0.005309734513274286,2016,0.17781465731343324
A19,0.3760972316002701,0.7137592137592138,0.6694139194139194,0.7126948775055679,0.0,0.21179532320410274,0.009607301549177374,0.02554309884604328,0.006718452985581031,0.9791122715404699,0.23185840707964592,2016,0.31399396606309504
A20,0.0,0.017199017199017213,0.0,0.10987379361544174,0.012063174444365046,0.1851582532817942,0.0,0.1596512121336564,0.0,0.8511749347258485,0.784070796460177,2016,0.24267188018374727
A21,0.15192437542201215,0.2199017199017199,0.37362637362637363,0.3942093541202673,0.006889158865146863,0.16571625397068393,0.06841199311476723,0.0,0.07743782761590454,0.9556135770234986,0.16106194690265477,2016,0.28721892251394626
A22,0.2302498311951384,0.3108108108108108,0.6254578754578755,0.732739420935412,0.9128993067962554,0.5102376669600828,1.0,0.37170273636948514,1.0,1.0,0.22123893805309736,2016,0.7609926737076789
A23,0.06347062795408508,0.07616707616707617,0.3241758241758242,0.15367483296213807,0.08621453583934827,0.13559646369933792,0.07633801689283855,0.13314990486359218,0.0987902007808691,0.8381201044386423,0.2707964601769911,2016,0.26256325237857686
A24,0.03713706954760296,0.05405405405405407,0.09432234432234432,0.37193763919821826,0.36446794825984424,0.27616824218301506,0.48312717665425725,0.4985832204016263,0.0405116252277769,0.4360313315926893,0.37522123893805315,2016,0.24055967718696647
A25,0.0,0.0,0.18864468864468864,0.18782479584261322,0.28111198456371045,0.2196027402502966,0.3702613986629839,0.2966750167686474,0.11123661964311554,0.6631853785900783,0.28849557522123886,2016,0.2596446597657426
A26,0.08575286968264687,0.09705159705159705,0.18681318681318682,0.19376391982182628,0.09526191667262204,0.2806842971411076,0.16811776950482366,0.06415889833408621,0.0569354469344775,0.8903394255874673,0.41769911504424767,2016,0.2702176410244499
A27,0.10871033085752868,0.1511056511056511,0.3708791208791209,0.2516703786191537,0.23741870935467738,0.04477783305905316,0.263620351467115,0.4157392577991322,0.07314009702558827,0.8981723237597912,0.21946902654867242,2016,0.29572850054425875
A28,0.06684672518568532,0.07862407862407864,0.12637362637362637,0.45879732739420936,0.16652612020295865,0.18125454475869723,0.3098554901725311,0.1465511341081133,0.041590623950680757,0.7597911227154046,0.39292035398230096,2016,0.2551019461380337
A29,0.20324105334233628,0.26044226044226043,0.5512820512820513,0.45360059391239793,0.6750946902022441,1.0,0.5919999199391537,0.7969556349499678,0.09522023235001142,0.9556135770234986,0.5699115044247788,2016,0.4195815236708452
A30,0.07900067521944631,0.1117936117936118,0.37454212454212454,0.6525612472160356,0.052426213106553286,0.17581997014811132,0.18594131539970374,0.01987598045254815,0.09193546800867129,0.8642297650130548,0.35929203539823,2016,0.2845290410827156
A1,0.13485342019543975,0.24939172749391728,0.5758454106280193,0.46736292428198434,0.39674569282874395,0.35140964995269636,0.6609901434606045,0.3850875136201261,0.05619593023339324,0.9551820728291316,0.38372093023255827,2017,0.36099360040971795
A2,0.16938110749185664,0.2408759124087591,0.5033816425120773,0.26501305483028725,0.043322043881608,0.23538315988647115,0.10579964491969879,0.03379170517082051,0.03992347103663135,0.8599439775910364,0.39534883720930225,2017,0.27527032178525346
A3,0.060586319218241036,0.025547445255474446,0.1285024154589372,0.00652741514360311,0.18408187306729498,0.2594512771996216,0.12424749505132339,0.33246900128270557,0.09148141285565932,0.0,0.0,2017,0.1303175276196498
A4,0.023452768729641697,0.05961070559610705,0.3710144927536232,0.21409921671018275,0.3104991901045502,0.028647114474929045,0.40397526682039875,0.425872032881398,0.07167408543723347,0.8151260504201681,0.2923588039867111,2017,0.29632353611772316
A5,0.08338762214983712,0.11800486618004867,0.2,0.32180156657963443,0.06308349285819467,0.08113528855250711,0.02108034201987633,0.2850916513799429,0.010234025225256281,0.380952380952381,0.17275747508305656,2017,0.15666267037250675
A6,0.14006514657980457,0.14841849148418493,0.46859903381642515,0.13577023498694515,0.12671182447356796,0.2345884578997162,0.06947533824459727,0.19279202239907317,0.09464139257433496,0.9355742296918766,0.495016611295681,2017,0.30084880467158936
A7,0.08859934853420195,0.16301703163017028,0.5661835748792271,0.8342036553524804,0.4151524075982919,0.2466982024597919,0.5417525457625043,0.528433306208019,0.1317237545729934,0.9467787114845937,0.6544850498338871,2017,0.3846326609258339
A8,0.17133550488599347,0.12043795620437958,0.5014492753623189,0.056135770234986934,0.34374907966426155,0.0,0.10956472052731465,0.6408976180295988,0.14143494679025062,0.9411764705882353,0.16112956810631232,2017,0.3381259501828538
A9,0.2716612377850163,0.413625304136253,0.8222222222222222,0.2356396866840731,0.5103961125018406,0.6908987701040681,0.2877272820031426,0.6736686757789333,0.08490434597756127,0.9663865546218486,0.5863787375415281,2017,0.38968859396979455
A10,0.12442996742671009,0.1265206812652068,0.4048309178743961,0.4086161879895561,0.14214401413635694,0.3159129612109745,0.13354284431565416,0.20480531840061791,0.07792940892579364,0.8851540616246498,0.41196013289036537,2017,0.29803524022079614
A11,0.12703583061889248,0.17639902676399027,0.4753623188405797,0.4471279373368146,0.1366809011927551,0.25017975402081366,0.2833193886088607,0.1051818545439499,0.05615140324644826,0.9299719887955182,0.2724252491694353,2017,0.30578372105174134
A12,0.032573289902280145,0.04136253041362531,0.20772946859903382,0.31070496083550914,0.16353997938447948,0.1356291390728477,0.17978491112789013,0.31027681613174624,0.045632979846511185,0.3025210084033613,0.4186046511627907,2017,0.15912547178322795
A13,0.05472312703583062,0.0851581508515815,0.43285024154589374,0.14621409921671016,0.10840818730672949,0.2767833491012299,0.006815909230047141,0.19519192309283756,0.058038772951148156,0.8319327731092436,0.495016611295681,2017,0.26910848075372906
A14,1.0,1.0,1.0,0.0,1.0,0.2490823084200568,0.8829153317143849,1.0,0.1215974559290556,0.9887955182072827,1.0,2017,0.48598460847795927
A15,0.08664495114006515,0.15450121654501214,0.3690821256038647,1.0,0.06370195847445148,0.2658467360454116,0.23950574454625229,0.012054673599713111,0.051952939283862416,0.8991596638655461,0.37375415282392027,2017,0.31461256516590436
A16,0.052117263843648204,0.08637469586374695,0.336231884057971,0.5045691906005222,0.17777941393020175,0.229593188268685,0.2781360324878069,0.1976883715156614,0.037450068729558895,0.5966386554621849,0.41196013289036537,2017,0.23675130191757307
A17,0.041693811074918555,0.10583941605839417,0.4067632850241546,0.162532637075718,0.48319835075835665,0.07012298959318827,0.4847356284309124,0.6735169579189827,0.08474347428279234,0.7507002801120448,0.4186046511627907,2017,0.32075134561597574
A18,0.03387622149837135,0.0851581508515815,0.30917874396135264,0.1573107049608355,0.29221027830952734,0.1469441816461684,0.11642144358508663,0.5619767457898294,0.04465194977930415,0.21288515406162467,0.12458471760797342,2017,0.17760630745638875
A19,0.3602605863192182,0.708029197080292,0.6772946859903382,0.6142297650130548,0.0,0.22936613055818356,0.012346182886762034,0.023447305628732606,0.010731003853738907,0.969187675070028,0.27076411960132885,2017,0.31961387124118257
A20,0.0045602605863192215,0.015815085158150863,0.0,0.08289817232375979,0.01509350611102931,0.24253547776726586,0.0,0.18708191385184061,0.0,0.8459383753501399,0.8023255813953488,2017,0.2528328164568521
A21,0.13876221498371333,0.21167883211678834,0.3545893719806763,0.3603133159268929,0.004609041378294798,0.20529801324503313,0.07108748443972818,0.0,0.07346378304153794,0.9551820728291316,0.22757475083056483,2017,0.29507834517143283
A22,0.22605863192182407,0.2992700729927007,0.6434782608695652,0.6220626631853786,0.9400971874539833,0.7118637653736992,1.0,0.3684537191564487,1.0,1.0,0.35714285714285715,2017,0.7644850294636213
A23,0.06188925081433224,0.08272506082725062,0.3217391304347826,0.1377284595300261,0.07163893388308054,0.14437086092715234,0.06363896087994614,0.1245327779540157,0.09305134823407409,0.8543417366946778,0.29734219269102996,2017,0.2717375861382073
A24,0.035830618892508145,0.05109489051094892,0.07439613526570048,0.32441253263707576,0.35954940362244153,0.2837086092715232,0.4828581923555701,0.4864902141980332,0.03603382327382518,0.45098039215686275,0.318936877076412,2017,0.24484518619639492
A25,0.0,0.0,0.1932367149758454,0.17362924281984332,0.2688852893535562,0.2323935666982025,0.3583454074240353,0.2873122491483111,0.11455931928291443,0.7058823529411764,0.32558139534883734,2017,0.2739556027982304
A26,0.08534201954397395,0.1046228710462287,0.18647342995169083,0.16579634464751955,0.07761743484022972,0.2472280037842952,0.14792971858865786,0.05637008123801773,0.054878793232472536,0.9019607843137255,0.45182724252491696,2017,0.27821876017322067
A27,0.1042345276872964,0.14720194647201945,0.3526570048309179,0.22911227154046998,0.2277131497570314,0.08151371807000948,0.2610044283003081,0.3984524778285037,0.0750969180143262,0.9131652661064426,0.2724252491694353,2017,0.30617295197859135
A28,0.06644951140065147,0.07664233576642336,0.11014492753623188,0.3988250652741514,0.16085996171403327,0.20363292336802274,0.3022263943023897,0.1442009296167055,0.041911385550561835,0.7983193277310924,0.3903654485049834,2017,0.26927677445835213
A29,0.19218241042345277,0.24452554744525548,0.5507246376811594,0.3988250652741514,0.6949786482108673,1.0,0.6026569801848867,0.7981738686675034,0.10972885937659346,0.9635854341736694,0.6079734219269104,2017,0.43523269685653576
A30,0.06644951140065147,0.10097323600973236,0.3497584541062802,0.5985639686684073,0.053953762332498906,0.1671523178807947,0.21310940146521645,0.016661379529122937,0.09692088703503413,0.8571428571428571,0.4003322259136214,2017,0.29133229826846896
A1,0.11718275652701884,0.22196796338672772,0.4376012965964344,0.46338535414165677,0.37819401252525836,0.27104079073541343,0.6707221112523455,0.3797042919676374,0.05104525022842812,0.9786585365853657,0.29913043478260853,2018,0.37327960774684127
A2,0.1457194899817851,0.22540045766590394,0.41085899513776336,0.25570228091236497,0.029779733157540227,0.1522091908239286,0.11281601194439402,0.02886609115179768,0.022318499303984166,0.8689024390243902,0.2521739130434783,2018,0.2830132880973377
A3,0.05707346690953249,0.02288329519450801,0.09562398703403566,0.015006002400960387,0.18898235858926038,0.2026259496938851,0.14781187579444346,0.3671278916911735,0.09382722863047384,0.0,0.055652173913043286,2018,0.1321304590981662
A4,0.020036429872495452,0.052631578947368425,0.2941653160453809,0.21968787515006008,0.295977299760673,0.0,0.4079252668321127,0.41320522029028717,0.06873693053945827,0.7926829268292683,0.25043478260869556,2018,0.30283966631031844
A5,0.07650273224043717,0.10640732265446227,0.15316045380875204,0.31452581032412974,0.09285028446953954,0.0029136239581028316,0.016685834190827826,0.42018458035750583,0.007720563435558747,0.3597560975609757,0.14086956521739122,2018,0.17154130123859943
A6,0.12993321190042503,0.13386727688787187,0.3760129659643436,0.13805522208883556,0.11100760973931986,0.1465663494873497,0.06060972903173739,0.19626231552128365,0.09297790532958038,0.9451219512195121,0.44869565217391305,2018,0.31106633637455405
A7,0.08075288403157256,0.1498855835240275,0.46110210696920584,0.7863145258103242,0.39791341234468824,0.15999114848417792,0.551732138893933,0.5259320494924719,0.11470923708078078,0.9359756097560975,0.582608695652174,2018,0.3881068713358173
A8,0.1766848816029144,0.1178489702517163,0.41572123176661263,0.07202881152460984,0.32353573424669313,0.027034004573283178,0.12081593123902912,0.6438900107062028,0.14763201304953058,0.9573170731707317,0.08347826086956518,2018,0.35588063605182985
A9,0.2586520947176685,0.397025171624714,0.6750405186385737,0.22028811524609848,0.4842144484730364,0.4493619532344914,0.29090248774287275,0.6605998184011167,0.08082062414531095,0.9756097560975608,0.49565217391304356,2018,0.38841720377112204
A10,0.11475409836065575,0.11212814645308926,0.3192868719611021,0.3931572629051622,0.12883532294816494,0.23533967691967247,0.13546395496640642,0.20404125276125168,0.07770081743535025,0.875,0.382608695652174,2018,0.3037527624324772
A11,0.11232544019429266,0.1590389016018307,0.3841166936790924,0.436374549819928,0.1327906676793878,0.19764697204396253,0.3015152432257935,0.1092303730908401,0.05219965536484108,0.9451219512195121,0.21043478260869558,2018,0.31979349593140227
A12,0.026715239829993926,0.03089244851258582,0.13452188006482982,0.30672268907563033,0.1520084839278293,0.05628088810208747,0.18459334584266493,0.3247503015354592,0.04115691937867555,0.33536585365853666,0.3599999999999998,2018,0.16881994747192344
